listing_id,price_raw,square_feet,bedrooms,bathrooms,ad_spend_usd,impressions,clicks,leads_converted,description,price_usd,ctr,cpc,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4
lst_1258,$394381,2806,4,2.5,121.91058691912488,18670,132,0,Cozy cottage nestled in the woods near a quiet lake.,394381.0,0.007070166041778254,0.9166209542791345,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1259,$427463,2657,1,3.0,187.2874362319528,12582,128,0,Cozy cottage nestled in the woods near a quiet lake.,427463.0,0.010173263392147512,1.4518405909453704,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1260,$257306,2819,4,1.5,97.6422117235747,1650,150,0,Cozy cottage nestled in the woods near a quiet lake.,257306.0,0.09090909090909091,0.6466371637322829,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1261,$344047,2371,2,1.5,773.7962582308595,746,281,0,Cozy cottage nestled in the woods near a quiet lake.,344047.0,0.37667560321715815,2.7439583625207784,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1262,$25873,2037,2,1.0,920.8796123214148,13507,314,1,Cozy cottage nestled in the woods near a quiet lake.,25873.0,0.02324720515288369,2.9234273407029043,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1263,$247561,1199,5,1.5,140.59565396884022,12800,398,0,Luxury penthouse overlooking the city skyline with a private balcony.,247561.0,0.03109375,0.3523700600722813,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1264,$324743,1876,4,1.0,1095.775477873429,637,156,0,Modern downtown condo with state-of-the-art kitchen features.,324743.0,0.24489795918367346,6.9794616425059175,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1265,$225221,1578,3,2.0,384.0728536961184,14266,364,0,Modern downtown condo with state-of-the-art kitchen features.,225221.0,0.02551521099116781,1.0522543936879956,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1266,$513241,3085,5,2.0,1043.5421079663058,6672,115,1,Cozy cottage nestled in the woods near a quiet lake.,513241.0,0.01723621103117506,8.996052654881947,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1267,$206985,1912,2,2.0,1473.750853051106,334,473,0,Modern downtown condo with state-of-the-art kitchen features.,206985.0,1.4161676646706587,3.1091790148757514,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1268,$305995,2061,4,1.5,1052.1035115780842,14167,477,1,Modern downtown condo with state-of-the-art kitchen features.,305995.0,0.033669796004799885,2.201053371502268,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1269,$363074,2275,5,1.5,1330.6299267392324,9796,120,1,Luxury penthouse overlooking the city skyline with a private balcony.,363074.0,0.012249897917517355,10.99694154329944,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1270,$494127,2021,4,1.0,1424.8878347774478,14250,192,1,Cozy cottage nestled in the woods near a quiet lake.,494127.0,0.013473684210526317,7.382838522162942,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1271,$206413,2847,2,2.5,755.7890201108576,17858,61,0,Cozy cottage nestled in the woods near a quiet lake.,206413.0,0.003415836039870086,12.190145485658993,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1272,$466316,1688,5,1.0,1068.371220158575,2009,255,0,Modern downtown condo with state-of-the-art kitchen features.,466316.0,0.12692882030861125,4.173325078744433,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1273,$351023,2097,2,2.0,1285.3554176559703,12250,388,0,Cozy cottage nestled in the woods near a quiet lake.,351023.0,0.0316734693877551,3.3042555723803866,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1274,$251849,1628,1,1.0,567.0829236678599,180,411,0,Cozy cottage nestled in the woods near a quiet lake.,251849.0,2.283333333333333,1.3764148632715045,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1275,$396210,1339,2,2.5,429.0261090125726,2183,154,0,Cozy cottage nestled in the woods near a quiet lake.,396210.0,0.07054512139257901,2.7679103807262746,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1276,$369905,1694,4,1.5,1422.5679305285912,13478,456,0,Cozy cottage nestled in the woods near a quiet lake.,369905.0,0.033832912895088295,3.112840110565845,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1277,$289978,1981,3,1.0,1103.140075534786,15317,166,0,Modern downtown condo with state-of-the-art kitchen features.,289978.0,0.01083763138995887,6.605629194819079,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1278,$356980,1785,2,2.0,368.53909339494817,18174,124,1,Beautiful family house in the suburbs with a large green garden.,356980.0,0.006822933861560471,2.9483127471595854,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1279,$311468,1653,3,2.0,701.1709193803645,17240,74,0,Modern downtown condo with state-of-the-art kitchen features.,311468.0,0.004292343387470998,9.348945591738193,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1280,$361351,1296,1,1.5,1204.8550658298236,2770,416,0,Luxury penthouse overlooking the city skyline with a private balcony.,361351.0,0.15018050541516245,2.889340685443222,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1281,$416213,1958,5,1.0,843.2413368317411,3851,355,1,Beautiful family house in the suburbs with a large green garden.,416213.0,0.09218384835107764,2.368655440538599,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1282,$508601,1247,5,2.5,992.4305423405392,11844,103,1,Beautiful family house in the suburbs with a large green garden.,508601.0,0.008696386355960824,9.542601368659032,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1283,$226218,2380,3,1.5,1142.9638929653258,5361,171,1,Beautiful family house in the suburbs with a large green garden.,226218.0,0.0318970341354225,6.645138912589104,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1284,$563303,2041,5,1.0,951.9133237730218,14791,302,0,Modern downtown condo with state-of-the-art kitchen features.,563303.0,0.020417821648299642,3.1416281312640986,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1285,$154791,1271,2,3.0,833.1150167871839,6952,155,1,Luxury penthouse overlooking the city skyline with a private balcony.,154791.0,0.022295742232451093,5.340480876840922,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1286,$334821,1845,3,2.0,1136.9407123622716,1594,330,0,Modern downtown condo with state-of-the-art kitchen features.,334821.0,0.20702634880803011,3.4348662004902466,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1287,$408831,1623,4,2.5,1104.966401376691,17385,468,0,Luxury penthouse overlooking the city skyline with a private balcony.,408831.0,0.026919758412424503,2.3560051202061643,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1288,$378099,2159,2,2.5,963.3149802656094,772,6,0,Modern downtown condo with state-of-the-art kitchen features.,378099.0,0.007772020725388601,137.6164257522299,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1289,$287730,2670,2,2.5,571.6946494037979,8730,156,0,Modern downtown condo with state-of-the-art kitchen features.,287730.0,0.017869415807560136,3.641367193654764,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1290,$329187,1062,2,2.0,638.4275336903938,10368,405,0,Modern downtown condo with state-of-the-art kitchen features.,329187.0,0.0390625,1.5724816100748618,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1291,$300699,2057,4,1.0,1457.1358958819412,544,369,0,Beautiful family house in the suburbs with a large green garden.,300699.0,0.6783088235294118,3.9382051240052465,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1292,$291063,1919,1,1.5,212.95960182271244,9257,69,0,Modern downtown condo with state-of-the-art kitchen features.,291063.0,0.007453818731770552,3.0422800260387493,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1293,$434960,2335,5,1.0,439.3321300166112,12082,330,0,Luxury penthouse overlooking the city skyline with a private balcony.,434960.0,0.027313358715444463,1.3272874018628738,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1294,$385701,2106,3,1.5,763.9825508462868,8755,73,0,Luxury penthouse overlooking the city skyline with a private balcony.,385701.0,0.008338092518560823,10.324088524949822,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1295,$280709,1624,1,2.5,1263.2580449084894,18682,125,1,Luxury penthouse overlooking the city skyline with a private balcony.,280709.0,0.006690932448346001,10.025857499273725,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1296,$439959,1840,3,1.0,287.32971240810537,2387,113,0,Beautiful family house in the suburbs with a large green garden.,439959.0,0.047339757017176375,2.5204360737553104,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1297,$380729,1601,5,2.5,451.5841962806843,12057,320,0,Modern downtown condo with state-of-the-art kitchen features.,380729.0,0.026540598822260928,1.4068043497840632,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1298,$431286,2538,4,3.0,145.4074158030965,4108,251,0,Modern downtown condo with state-of-the-art kitchen features.,431286.0,0.061100292112950344,0.5770135547741925,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1299,$412962,2010,2,2.5,1073.678635773687,11796,438,1,Cozy cottage nestled in the woods near a quiet lake.,412962.0,0.037131230925737536,2.445737211329583,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1300,$267100,2950,2,2.5,395.4036814396434,9204,97,1,Beautiful family house in the suburbs with a large green garden.,267100.0,0.010538896132116471,4.034731443261667,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1301,$293981,1969,4,1.5,613.5783884728781,596,272,0,Luxury penthouse overlooking the city skyline with a private balcony.,293981.0,0.4563758389261745,2.247539884516037,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1302,$424729,1645,1,3.0,693.3670981930184,1563,107,0,Luxury penthouse overlooking the city skyline with a private balcony.,424729.0,0.06845809341010876,6.420065724009429,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1303,$411037,1243,1,2.5,1342.4052066293607,12559,435,0,Modern downtown condo with state-of-the-art kitchen features.,411037.0,0.03463651564615017,3.0789110243792677,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1304,$347909,1098,3,2.5,646.4289209802934,16977,455,1,Luxury penthouse overlooking the city skyline with a private balcony.,347909.0,0.0268009660128409,1.4176072828515205,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1305,$361732,1207,4,3.0,260.5762788771111,17910,116,1,Modern downtown condo with state-of-the-art kitchen features.,361732.0,0.0064768285873813515,2.2271476827103514,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1306,$477766,2133,1,3.0,810.2566605931754,9984,325,1,Modern downtown condo with state-of-the-art kitchen features.,477766.0,0.032552083333333336,2.48544987912017,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1307,$290842,2254,4,1.0,1446.289092240513,18277,415,0,Cozy cottage nestled in the woods near a quiet lake.,290842.0,0.02270613339169448,3.476656471732002,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1308,$404709,1209,5,1.5,931.144179523676,2823,308,0,Beautiful family house in the suburbs with a large green garden.,404709.0,0.10910379029401346,3.0134115842190163,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1309,$329780,2447,2,3.0,1475.9114696678305,17142,348,1,Modern downtown condo with state-of-the-art kitchen features.,329780.0,0.020301015050752536,4.228972692457967,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1310,$328231,1758,2,3.0,1269.6055979613616,4861,66,0,Modern downtown condo with state-of-the-art kitchen features.,328231.0,0.013577453198930261,18.949337283005395,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1311,$459877,2073,2,2.0,102.15034650944855,7730,304,0,Modern downtown condo with state-of-the-art kitchen features.,459877.0,0.03932729624838292,0.33491916888343787,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1312,$432541,2806,4,3.0,1004.6794132967108,16475,407,0,Cozy cottage nestled in the woods near a quiet lake.,432541.0,0.024704097116843703,2.462449542393899,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1313,$431350,2448,4,1.5,465.8119724589313,8841,447,1,Modern downtown condo with state-of-the-art kitchen features.,431350.0,0.0505598914149983,1.0397588670958287,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1314,$480547,1865,3,2.5,861.4444406848496,4450,140,0,Beautiful family house in the suburbs with a large green garden.,480547.0,0.03146067415730337,6.109535040318082,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1315,$352100,1554,2,2.5,455.0505268502785,307,59,0,Beautiful family house in the suburbs with a large green garden.,352100.0,0.19218241042345277,7.584175447504642,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1316,$418195,924,3,2.5,555.8621040776711,4290,112,0,Luxury penthouse overlooking the city skyline with a private balcony.,418195.0,0.026107226107226107,4.919133664404169,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1317,$318973,1640,2,2.5,1388.59463204356,1983,307,1,Beautiful family house in the suburbs with a large green garden.,318973.0,0.15481593545133637,4.508424130011559,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1318,$382416,1894,3,2.0,349.6326180929727,2986,262,0,Luxury penthouse overlooking the city skyline with a private balcony.,382416.0,0.08774279973208306,1.3294015897071205,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1319,$336985,1506,3,3.0,1317.458221137454,16961,257,0,Beautiful family house in the suburbs with a large green garden.,336985.0,0.015152408466481929,5.106427213711062,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1320,$359699,1934,5,2.5,94.16382170222036,9053,226,0,Luxury penthouse overlooking the city skyline with a private balcony.,359699.0,0.024964100298243676,0.41481859780713815,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1321,$409515,2038,3,1.0,181.77098063599016,8481,482,1,Modern downtown condo with state-of-the-art kitchen features.,409515.0,0.05683292064615022,0.37633743402896513,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1322,$268177,1887,4,2.5,1289.278810007182,13895,373,1,Cozy cottage nestled in the woods near a quiet lake.,268177.0,0.026844188557034906,3.4472695454737488,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1323,$559238,1674,3,3.0,964.3062448183332,17239,171,1,Cozy cottage nestled in the woods near a quiet lake.,559238.0,0.00991936887290446,5.606431655920542,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1324,$249398,2084,2,2.5,1133.492400157348,9738,433,0,Cozy cottage nestled in the woods near a quiet lake.,249398.0,0.044464982542616556,2.6117336409155483,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1325,$228581,2220,3,2.0,353.6556226916887,5031,164,1,Modern downtown condo with state-of-the-art kitchen features.,228581.0,0.032597893063009344,2.1433674102526585,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1326,$465811,1454,1,1.5,828.7710106056501,9955,453,0,Cozy cottage nestled in the woods near a quiet lake.,465811.0,0.0455047714716223,1.8254868075014319,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1327,$429166,2705,2,1.5,1118.967874178392,5824,170,0,Beautiful family house in the suburbs with a large green garden.,429166.0,0.02918956043956044,6.543671778821007,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1328,$412411,1950,1,3.0,959.6054986648808,12520,209,0,Luxury penthouse overlooking the city skyline with a private balcony.,412411.0,0.01669329073482428,4.56954999364229,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1329,$412834,2009,2,1.5,733.9632119922537,4160,271,0,Modern downtown condo with state-of-the-art kitchen features.,412834.0,0.06514423076923077,2.698394161736227,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1330,$348775,2354,4,1.5,1441.6864903346864,4865,142,1,Cozy cottage nestled in the woods near a quiet lake.,348775.0,0.029188078108941418,10.08172370863417,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1331,$260274,2116,4,1.0,1030.4281335074957,6653,372,0,Beautiful family house in the suburbs with a large green garden.,260274.0,0.05591462498121148,2.7625419128887283,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1332,$357580,2476,4,3.0,1366.2386603497948,7478,447,0,Beautiful family house in the suburbs with a large green garden.,357580.0,0.05977534100026745,3.0496398668522207,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1333,$282283,2143,1,3.0,1108.1672417818377,18173,350,0,Modern downtown condo with state-of-the-art kitchen features.,282283.0,0.019259340780278435,3.1571716290080847,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1334,$447511,1693,5,1.5,1116.4221164666403,17800,252,0,Modern downtown condo with state-of-the-art kitchen features.,447511.0,0.014157303370786517,4.412735638208065,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1335,$335294,2180,2,1.5,166.02649114863505,7230,59,0,Cozy cottage nestled in the woods near a quiet lake.,335294.0,0.008160442600276626,2.767108185810584,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1336,$267450,1428,4,1.5,571.2237016882182,3286,408,0,Luxury penthouse overlooking the city skyline with a private balcony.,267450.0,0.1241631162507608,1.3966349674528562,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1337,$317861,2054,2,2.0,1294.6356397435047,5889,213,0,Cozy cottage nestled in the woods near a quiet lake.,317861.0,0.03616912888436067,6.049699251137873,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1338,$391293,1983,1,2.5,387.27560011569614,16222,21,0,Cozy cottage nestled in the woods near a quiet lake.,391293.0,0.0012945382813463197,17.603436368895277,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1339,$293627,1895,5,2.0,217.483505926876,17629,72,0,Modern downtown condo with state-of-the-art kitchen features.,293627.0,0.004084179476998128,2.9792261085873424,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1340,$267777,1935,1,3.0,522.8537821262505,8042,137,1,Cozy cottage nestled in the woods near a quiet lake.,267777.0,0.017035563292713257,3.7887955226539893,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1341,$374368,1059,2,1.0,369.6349330942903,7648,192,0,Cozy cottage nestled in the woods near a quiet lake.,374368.0,0.02510460251046025,1.915206907224302,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1342,$374496,1725,5,2.5,1391.667882450075,17044,411,1,Luxury penthouse overlooking the city skyline with a private balcony.,374496.0,0.024114057732926544,3.377834666140959,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1343,$299305,2046,5,1.0,1308.5516309030902,18396,434,1,Beautiful family house in the suburbs with a large green garden.,299305.0,0.02359208523592085,3.008164668742736,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1344,$302896,2079,1,3.0,774.5406839102111,18348,312,1,Beautiful family house in the suburbs with a large green garden.,302896.0,0.017004578155657292,2.4745708751124957,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1345,$373204,1486,4,3.0,138.94861800160862,396,142,0,Luxury penthouse overlooking the city skyline with a private balcony.,373204.0,0.35858585858585856,0.9716686573539064,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1346,$205191,2632,2,1.0,1086.115401835077,2509,178,0,Beautiful family house in the suburbs with a large green garden.,205191.0,0.07094459944200877,6.0676838091345076,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1347,$209253,1566,3,1.0,953.9470104375836,1561,416,1,Cozy cottage nestled in the woods near a quiet lake.,209253.0,0.26649583600256244,2.2876427108814954,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1348,$278155,2484,3,1.0,1457.3042725563191,2368,101,0,Luxury penthouse overlooking the city skyline with a private balcony.,278155.0,0.04265202702702703,14.287296789767835,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1349,$328655,2213,1,3.0,860.4821983920466,17478,175,0,Luxury penthouse overlooking the city skyline with a private balcony.,328655.0,0.010012587252546059,4.88910339995481,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1350,$381090,1676,2,1.5,537.7708989342186,6654,158,0,Modern downtown condo with state-of-the-art kitchen features.,381090.0,0.02374511571986775,3.3822069115359663,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1351,$497535,2887,2,1.0,802.5814556889059,16491,187,0,Beautiful family house in the suburbs with a large green garden.,497535.0,0.011339518525256201,4.269050296217585,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1352,$435765,1403,1,2.5,1469.9317725365486,18999,246,1,Modern downtown condo with state-of-the-art kitchen features.,435765.0,0.012948049897363019,5.9511407795001965,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1353,$334006,2459,2,3.0,1059.7255271728943,17901,308,0,Cozy cottage nestled in the woods near a quiet lake.,334006.0,0.017205742695938775,3.429532450397716,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1354,$348098,2500,4,2.0,1024.3653999942242,18800,289,0,Luxury penthouse overlooking the city skyline with a private balcony.,348098.0,0.015372340425531915,3.532294482738704,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1355,$249747,1664,1,2.0,398.9883051025338,7458,31,0,Cozy cottage nestled in the woods near a quiet lake.,249747.0,0.004156610351300617,12.46838453445418,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1356,$348148,2696,4,2.5,1128.2236504628956,17771,406,0,Beautiful family house in the suburbs with a large green garden.,348148.0,0.02284621011760734,2.772048281235616,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1357,$321134,1874,2,1.5,1137.894152734069,17602,364,0,Modern downtown condo with state-of-the-art kitchen features.,321134.0,0.0206794682422452,3.117518226668682,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1358,$382271,2144,1,1.0,510.0690264750627,7737,64,0,Beautiful family house in the suburbs with a large green garden.,382271.0,0.008271940028434795,7.847215791924041,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1359,$267276,2130,2,3.0,751.3850569665341,760,206,0,Cozy cottage nestled in the woods near a quiet lake.,267276.0,0.2710526315789474,3.6298795022537877,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1360,$401934,1932,1,1.0,477.1748327636613,9007,254,0,Modern downtown condo with state-of-the-art kitchen features.,401934.0,0.028200288664372155,1.8712738539751423,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1361,$503273,2405,2,3.0,425.1223519702157,7022,366,1,Beautiful family house in the suburbs with a large green garden.,503273.0,0.052121902591854175,1.1583715312539937,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1362,$339123,2396,4,2.0,87.54930186175346,12053,73,0,Cozy cottage nestled in the woods near a quiet lake.,339123.0,0.006056583423214137,1.1830986738074791,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1363,$390171,1125,4,1.0,463.5570297473316,19013,462,0,Beautiful family house in the suburbs with a large green garden.,390171.0,0.02429916373007942,1.0012030880071958,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1364,$419014,2652,2,2.5,853.2564273234985,4070,374,0,Luxury penthouse overlooking the city skyline with a private balcony.,419014.0,0.0918918918918919,2.275350472862663,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1365,$309877,1168,1,1.5,52.3217219460918,3507,25,0,Modern downtown condo with state-of-the-art kitchen features.,309877.0,0.0071285999429712005,2.0123739210035305,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1366,$372409,2516,3,2.5,460.66767152401775,9146,156,1,Modern downtown condo with state-of-the-art kitchen features.,372409.0,0.017056636781106495,2.934188990598839,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1367,$351259,2563,4,1.5,1328.0449818687125,14647,106,1,Modern downtown condo with state-of-the-art kitchen features.,351259.0,0.007236976855328737,12.411635344567406,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1368,$359767,1454,4,1.0,910.7904484056731,4860,391,0,Luxury penthouse overlooking the city skyline with a private balcony.,359767.0,0.08045267489711934,2.3234450214430438,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1369,$272699,1794,3,1.0,931.4010949174216,18381,492,0,Modern downtown condo with state-of-the-art kitchen features.,272699.0,0.026766770034274523,1.8892517138284413,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1370,$352451,1447,2,1.5,634.8782422882122,13565,99,0,Luxury penthouse overlooking the city skyline with a private balcony.,352451.0,0.007298193881312201,6.348782422882121,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1371,$399799,1892,1,2.0,1030.884608063996,4187,450,0,Modern downtown condo with state-of-the-art kitchen features.,399799.0,0.10747551946501074,2.285775184177375,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1372,$495114,1845,2,3.0,325.4025110340208,7707,365,0,Beautiful family house in the suburbs with a large green garden.,495114.0,0.04735954327234981,0.8890778990000568,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1373,$445927,2389,5,2.5,1237.1828750570778,4119,233,1,Beautiful family house in the suburbs with a large green garden.,445927.0,0.056567127943675646,5.287106303662726,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1374,$565318,2655,4,2.5,219.19922390705472,915,129,0,Beautiful family house in the suburbs with a large green garden.,565318.0,0.14098360655737704,1.6861478762081132,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1375,$273265,2697,5,2.5,1001.2019642470084,12663,262,1,Beautiful family house in the suburbs with a large green garden.,273265.0,0.020690199794677407,3.806851575083682,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1376,$437232,1718,4,1.0,544.6665224385404,13392,326,0,Luxury penthouse overlooking the city skyline with a private balcony.,437232.0,0.024342891278375148,1.6656468576102152,0.0,0.0,0.0,0.6102323412881732,0.7922225000881726
lst_1377,$368334,1895,4,2.5,1133.893807344591,16258,491,0,Cozy cottage nestled in the woods near a quiet lake.,368334.0,0.03020051666871694,2.304662210049982,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1378,$568980,1158,5,3.0,847.1585993357289,1022,373,0,Cozy cottage nestled in the woods near a quiet lake.,568980.0,0.3649706457925636,2.2651299447479385,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
lst_1379,$269170,1597,5,3.0,705.9119057941385,13029,430,0,Beautiful family house in the suburbs with a large green garden.,269170.0,0.033003300330033,1.6378466491743353,0.0,0.7145779065701711,0.0,0.42689161649500085,0.5542039003905306
lst_1380,$266027,2482,2,1.5,295.66248303520814,15025,240,0,Cozy cottage nestled in the woods near a quiet lake.,266027.0,0.015973377703826955,1.2268152823037681,0.61006590768864,0.4340513986662863,0.61006590768864,0.259303991230201,0.0
